__typename,dateString,countryCode,countryName,postingType,value
HiringLabNationalPosting,2022-04-30,US,United States,TOTAL,166.5
HiringLabNationalPosting,2022-05-01,US,United States,TOTAL,166.91
HiringLabNationalPosting,2022-05-02,US,United States,TOTAL,166.84
HiringLabNationalPosting,2022-05-03,US,United States,TOTAL,166.71
HiringLabNationalPosting,2022-05-04,US,United States,TOTAL,167.08
HiringLabNationalPosting,2022-05-05,US,United States,TOTAL,166.98
HiringLabNationalPosting,2022-05-06,US,United States,TOTAL,166.96
HiringLabNationalPosting,2022-05-07,US,United States,TOTAL,166.89
HiringLabNationalPosting,2022-05-08,US,United States,TOTAL,166.51
HiringLabNationalPosting,2022-05-09,US,United States,TOTAL,166.68
HiringLabNationalPosting,2022-05-10,US,United States,TOTAL,166.84
HiringLabNationalPosting,2022-05-11,US,United States,TOTAL,166.9
HiringLabNationalPosting,2022-05-12,US,United States,TOTAL,167.05
HiringLabNationalPosting,2022-05-13,US,United States,TOTAL,167.07
HiringLabNationalPosting,2022-05-14,US,United States,TOTAL,167.23
HiringLabNationalPosting,2022-05-15,US,United States,TOTAL,167.32
HiringLabNationalPosting,2022-05-16,US,United States,TOTAL,167.37
HiringLabNationalPosting,2022-05-17,US,United States,TOTAL,167.32
HiringLabNationalPosting,2022-05-18,US,United States,TOTAL,167.45
HiringLabNationalPosting,2022-05-19,US,United States,TOTAL,167.44
HiringLabNationalPosting,2022-05-20,US,United States,TOTAL,167.53
HiringLabNationalPosting,2022-05-21,US,United States,TOTAL,167.37
HiringLabNationalPosting,2022-05-22,US,United States,TOTAL,167.44
HiringLabNationalPosting,2022-05-23,US,United States,TOTAL,167.47
HiringLabNationalPosting,2022-05-24,US,United States,TOTAL,167.61
HiringLabNationalPosting,2022-05-25,US,United States,TOTAL,167.59
HiringLabNationalPosting,2022-05-26,US,United States,TOTAL,167.52
HiringLabNationalPosting,2022-05-27,US,United States,TOTAL,167.5
HiringLabNationalPosting,2022-05-28,US,United States,TOTAL,167.63
HiringLabNationalPosting,2022-05-29,US,United States,TOTAL,167.49
HiringLabNationalPosting,2022-05-30,US,United States,TOTAL,167.36
HiringLabNationalPosting,2022-05-31,US,United States,TOTAL,167.01
HiringLabNationalPosting,2022-06-01,US,United States,TOTAL,166.67
HiringLabNationalPosting,2022-06-02,US,United States,TOTAL,166.39
HiringLabNationalPosting,2022-06-03,US,United States,TOTAL,165.97
HiringLabNationalPosting,2022-06-04,US,United States,TOTAL,165.63
HiringLabNationalPosting,2022-06-05,US,United States,TOTAL,165.28
HiringLabNationalPosting,2022-06-06,US,United States,TOTAL,164.97
HiringLabNationalPosting,2022-06-07,US,United States,TOTAL,164.84
HiringLabNationalPosting,2022-06-08,US,United States,TOTAL,164.76
HiringLabNationalPosting,2022-06-09,US,United States,TOTAL,164.66
HiringLabNationalPosting,2022-06-10,US,United States,TOTAL,164.56
HiringLabNationalPosting,2022-06-11,US,United States,TOTAL,164.54
HiringLabNationalPosting,2022-06-12,US,United States,TOTAL,164.46
HiringLabNationalPosting,2022-06-13,US,United States,TOTAL,164.43
HiringLabNationalPosting,2022-06-14,US,United States,TOTAL,164.46
HiringLabNationalPosting,2022-06-15,US,United States,TOTAL,164.38
HiringLabNationalPosting,2022-06-16,US,United States,TOTAL,164.33
HiringLabNationalPosting,2022-06-17,US,United States,TOTAL,164.36
HiringLabNationalPosting,2022-06-18,US,United States,TOTAL,164.26
HiringLabNationalPosting,2022-06-19,US,United States,TOTAL,164.33
HiringLabNationalPosting,2022-06-20,US,United States,TOTAL,164.31
HiringLabNationalPosting,2022-06-21,US,United States,TOTAL,164.19
HiringLabNationalPosting,2022-06-22,US,United States,TOTAL,164.19
HiringLabNationalPosting,2022-06-23,US,United States,TOTAL,164.19
HiringLabNationalPosting,2022-06-24,US,United States,TOTAL,164.06
HiringLabNationalPosting,2022-06-25,US,United States,TOTAL,163.78
HiringLabNationalPosting,2022-06-26,US,United States,TOTAL,163.56
HiringLabNationalPosting,2022-06-27,US,United States,TOTAL,163.29
HiringLabNationalPosting,2022-06-28,US,United States,TOTAL,163.13
HiringLabNationalPosting,2022-06-29,US,United States,TOTAL,163.04
HiringLabNationalPosting,2022-06-30,US,United States,TOTAL,162.87
HiringLabNationalPosting,2022-07-01,US,United States,TOTAL,162.66
HiringLabNationalPosting,2022-07-02,US,United States,TOTAL,162.67
HiringLabNationalPosting,2022-07-03,US,United States,TOTAL,162.5
HiringLabNationalPosting,2022-07-04,US,United States,TOTAL,162.3
HiringLabNationalPosting,2022-07-05,US,United States,TOTAL,162.03
HiringLabNationalPosting,2022-07-06,US,United States,TOTAL,161.59
HiringLabNationalPosting,2022-07-07,US,United States,TOTAL,161.23
HiringLabNationalPosting,2022-07-08,US,United States,TOTAL,161.05
HiringLabNationalPosting,2022-07-09,US,United States,TOTAL,160.73
HiringLabNationalPosting,2022-07-10,US,United States,TOTAL,160.56
HiringLabNationalPosting,2022-07-11,US,United States,TOTAL,160.51
HiringLabNationalPosting,2022-07-12,US,United States,TOTAL,160.44
HiringLabNationalPosting,2022-07-13,US,United States,TOTAL,160.43
HiringLabNationalPosting,2022-07-14,US,United States,TOTAL,160.41
HiringLabNationalPosting,2022-07-15,US,United States,TOTAL,160.4
HiringLabNationalPosting,2022-07-16,US,United States,TOTAL,160.45
HiringLabNationalPosting,2022-07-17,US,United States,TOTAL,160.43
HiringLabNationalPosting,2022-07-18,US,United States,TOTAL,160.38
HiringLabNationalPosting,2022-07-19,US,United States,TOTAL,160.37
HiringLabNationalPosting,2022-07-20,US,United States,TOTAL,160.32
HiringLabNationalPosting,2022-07-21,US,United States,TOTAL,160.2
HiringLabNationalPosting,2022-07-22,US,United States,TOTAL,160.21
HiringLabNationalPosting,2022-07-23,US,United States,TOTAL,160.05
HiringLabNationalPosting,2022-07-24,US,United States,TOTAL,160.04
HiringLabNationalPosting,2022-07-25,US,United States,TOTAL,160
HiringLabNationalPosting,2022-07-26,US,United States,TOTAL,159.97
HiringLabNationalPosting,2022-07-27,US,United States,TOTAL,160.05
HiringLabNationalPosting,2022-07-28,US,United States,TOTAL,160.17
HiringLabNationalPosting,2022-07-29,US,United States,TOTAL,160.09
HiringLabNationalPosting,2022-07-30,US,United States,TOTAL,160.28
HiringLabNationalPosting,2022-07-31,US,United States,TOTAL,160.26
HiringLabNationalPosting,2022-08-01,US,United States,TOTAL,160.28
HiringLabNationalPosting,2022-08-02,US,United States,TOTAL,160.16
HiringLabNationalPosting,2022-08-03,US,United States,TOTAL,160.06
HiringLabNationalPosting,2022-08-04,US,United States,TOTAL,159.93
HiringLabNationalPosting,2022-08-05,US,United States,TOTAL,160
HiringLabNationalPosting,2022-08-06,US,United States,TOTAL,160.01
HiringLabNationalPosting,2022-08-07,US,United States,TOTAL,160.03
HiringLabNationalPosting,2022-08-08,US,United States,TOTAL,160.06
HiringLabNationalPosting,2022-08-09,US,United States,TOTAL,160.16
HiringLabNationalPosting,2022-08-10,US,United States,TOTAL,160.16
HiringLabNationalPosting,2022-08-11,US,United States,TOTAL,160.21
HiringLabNationalPosting,2022-08-12,US,United States,TOTAL,160.15
HiringLabNationalPosting,2022-08-13,US,United States,TOTAL,159.92
HiringLabNationalPosting,2022-08-14,US,United States,TOTAL,159.89
HiringLabNationalPosting,2022-08-15,US,United States,TOTAL,159.84
HiringLabNationalPosting,2022-08-16,US,United States,TOTAL,159.77
HiringLabNationalPosting,2022-08-17,US,United States,TOTAL,159.72
HiringLabNationalPosting,2022-08-18,US,United States,TOTAL,159.62
HiringLabNationalPosting,2022-08-19,US,United States,TOTAL,159.53
HiringLabNationalPosting,2022-08-20,US,United States,TOTAL,159.55
HiringLabNationalPosting,2022-08-21,US,United States,TOTAL,159.44
HiringLabNationalPosting,2022-08-22,US,United States,TOTAL,159.37
HiringLabNationalPosting,2022-08-23,US,United States,TOTAL,159.27
HiringLabNationalPosting,2022-08-24,US,United States,TOTAL,159.3
HiringLabNationalPosting,2022-08-25,US,United States,TOTAL,159.35
HiringLabNationalPosting,2022-08-26,US,United States,TOTAL,159.39
HiringLabNationalPosting,2022-08-27,US,United States,TOTAL,159.46
HiringLabNationalPosting,2022-08-28,US,United States,TOTAL,159.44
HiringLabNationalPosting,2022-08-29,US,United States,TOTAL,159.33
HiringLabNationalPosting,2022-08-30,US,United States,TOTAL,159.32
HiringLabNationalPosting,2022-08-31,US,United States,TOTAL,159.25
HiringLabNationalPosting,2022-09-01,US,United States,TOTAL,159.08
HiringLabNationalPosting,2022-09-02,US,United States,TOTAL,158.82
HiringLabNationalPosting,2022-09-03,US,United States,TOTAL,158.59
HiringLabNationalPosting,2022-09-04,US,United States,TOTAL,158.46
HiringLabNationalPosting,2022-09-05,US,United States,TOTAL,158.34
HiringLabNationalPosting,2022-09-06,US,United States,TOTAL,158.09
HiringLabNationalPosting,2022-09-07,US,United States,TOTAL,157.81
HiringLabNationalPosting,2022-09-08,US,United States,TOTAL,157.65
HiringLabNationalPosting,2022-09-09,US,United States,TOTAL,157.59
HiringLabNationalPosting,2022-09-10,US,United States,TOTAL,157.53
HiringLabNationalPosting,2022-09-11,US,United States,TOTAL,157.36
HiringLabNationalPosting,2022-09-12,US,United States,TOTAL,157.26
HiringLabNationalPosting,2022-09-13,US,United States,TOTAL,157.3
HiringLabNationalPosting,2022-09-14,US,United States,TOTAL,157.31
HiringLabNationalPosting,2022-09-15,US,United States,TOTAL,157.29
HiringLabNationalPosting,2022-09-16,US,United States,TOTAL,157.27
HiringLabNationalPosting,2022-09-17,US,United States,TOTAL,157.16
HiringLabNationalPosting,2022-09-18,US,United States,TOTAL,157.15
HiringLabNationalPosting,2022-09-19,US,United States,TOTAL,157.02
HiringLabNationalPosting,2022-09-20,US,United States,TOTAL,156.79
HiringLabNationalPosting,2022-09-21,US,United States,TOTAL,156.64
HiringLabNationalPosting,2022-09-22,US,United States,TOTAL,156.53
HiringLabNationalPosting,2022-09-23,US,United States,TOTAL,156.49
HiringLabNationalPosting,2022-09-24,US,United States,TOTAL,156.54
HiringLabNationalPosting,2022-09-25,US,United States,TOTAL,156.59
HiringLabNationalPosting,2022-09-26,US,United States,TOTAL,156.7
HiringLabNationalPosting,2022-09-27,US,United States,TOTAL,156.9
HiringLabNationalPosting,2022-09-28,US,United States,TOTAL,156.99
HiringLabNationalPosting,2022-09-29,US,United States,TOTAL,156.94
HiringLabNationalPosting,2022-09-30,US,United States,TOTAL,156.75
HiringLabNationalPosting,2022-10-01,US,United States,TOTAL,156.54
HiringLabNationalPosting,2022-10-02,US,United States,TOTAL,156.32
HiringLabNationalPosting,2022-10-03,US,United States,TOTAL,156.11
HiringLabNationalPosting,2022-10-04,US,United States,TOTAL,155.77
HiringLabNationalPosting,2022-10-05,US,United States,TOTAL,155.59
HiringLabNationalPosting,2022-10-06,US,United States,TOTAL,155.47
HiringLabNationalPosting,2022-10-07,US,United States,TOTAL,155.41
HiringLabNationalPosting,2022-10-08,US,United States,TOTAL,155.43
HiringLabNationalPosting,2022-10-09,US,United States,TOTAL,155.44
HiringLabNationalPosting,2022-10-10,US,United States,TOTAL,155.48
HiringLabNationalPosting,2022-10-11,US,United States,TOTAL,155.61
HiringLabNationalPosting,2022-10-12,US,United States,TOTAL,155.64
HiringLabNationalPosting,2022-10-13,US,United States,TOTAL,155.79
HiringLabNationalPosting,2022-10-14,US,United States,TOTAL,155.93
HiringLabNationalPosting,2022-10-15,US,United States,TOTAL,155.86
HiringLabNationalPosting,2022-10-16,US,United States,TOTAL,155.93
HiringLabNationalPosting,2022-10-17,US,United States,TOTAL,155.95
HiringLabNationalPosting,2022-10-18,US,United States,TOTAL,156
HiringLabNationalPosting,2022-10-19,US,United States,TOTAL,155.95
HiringLabNationalPosting,2022-10-20,US,United States,TOTAL,155.82
HiringLabNationalPosting,2022-10-21,US,United States,TOTAL,155.73
HiringLabNationalPosting,2022-10-22,US,United States,TOTAL,155.44
HiringLabNationalPosting,2022-10-23,US,United States,TOTAL,155.34
HiringLabNationalPosting,2022-10-24,US,United States,TOTAL,155.28
HiringLabNationalPosting,2022-10-25,US,United States,TOTAL,155.17
HiringLabNationalPosting,2022-10-26,US,United States,TOTAL,155.17
HiringLabNationalPosting,2022-10-27,US,United States,TOTAL,155.18
HiringLabNationalPosting,2022-10-28,US,United States,TOTAL,155.13
HiringLabNationalPosting,2022-10-29,US,United States,TOTAL,155.44
HiringLabNationalPosting,2022-10-30,US,United States,TOTAL,155.47
HiringLabNationalPosting,2022-10-31,US,United States,TOTAL,155.45
HiringLabNationalPosting,2022-11-01,US,United States,TOTAL,155.32
HiringLabNationalPosting,2022-11-02,US,United States,TOTAL,155.12
HiringLabNationalPosting,2022-11-03,US,United States,TOTAL,154.93
HiringLabNationalPosting,2022-11-04,US,United States,TOTAL,154.86
HiringLabNationalPosting,2022-11-05,US,United States,TOTAL,154.7
HiringLabNationalPosting,2022-11-06,US,United States,TOTAL,154.57
HiringLabNationalPosting,2022-11-07,US,United States,TOTAL,154.48
HiringLabNationalPosting,2022-11-08,US,United States,TOTAL,154.55
HiringLabNationalPosting,2022-11-09,US,United States,TOTAL,154.65
HiringLabNationalPosting,2022-11-10,US,United States,TOTAL,154.72
HiringLabNationalPosting,2022-11-11,US,United States,TOTAL,154.65
HiringLabNationalPosting,2022-11-12,US,United States,TOTAL,154.67
HiringLabNationalPosting,2022-11-13,US,United States,TOTAL,154.63
HiringLabNationalPosting,2022-11-14,US,United States,TOTAL,154.55
HiringLabNationalPosting,2022-11-15,US,United States,TOTAL,154.4
HiringLabNationalPosting,2022-11-16,US,United States,TOTAL,154.27
HiringLabNationalPosting,2022-11-17,US,United States,TOTAL,154.15
HiringLabNationalPosting,2022-11-18,US,United States,TOTAL,153.97
HiringLabNationalPosting,2022-11-19,US,United States,TOTAL,153.67
HiringLabNationalPosting,2022-11-20,US,United States,TOTAL,153.49
HiringLabNationalPosting,2022-11-21,US,United States,TOTAL,153.29
HiringLabNationalPosting,2022-11-22,US,United States,TOTAL,153.1
HiringLabNationalPosting,2022-11-23,US,United States,TOTAL,152.86
HiringLabNationalPosting,2022-11-24,US,United States,TOTAL,152.58
HiringLabNationalPosting,2022-11-25,US,United States,TOTAL,152.33
HiringLabNationalPosting,2022-11-26,US,United States,TOTAL,152.15
HiringLabNationalPosting,2022-11-27,US,United States,TOTAL,151.85
HiringLabNationalPosting,2022-11-28,US,United States,TOTAL,151.59
HiringLabNationalPosting,2022-11-29,US,United States,TOTAL,151.29
HiringLabNationalPosting,2022-11-30,US,United States,TOTAL,151.05
HiringLabNationalPosting,2022-12-01,US,United States,TOTAL,150.71
HiringLabNationalPosting,2022-12-02,US,United States,TOTAL,150.25
HiringLabNationalPosting,2022-12-03,US,United States,TOTAL,149.85
HiringLabNationalPosting,2022-12-04,US,United States,TOTAL,149.44
HiringLabNationalPosting,2022-12-05,US,United States,TOTAL,149.09
HiringLabNationalPosting,2022-12-06,US,United States,TOTAL,148.74
HiringLabNationalPosting,2022-12-07,US,United States,TOTAL,148.32
HiringLabNationalPosting,2022-12-08,US,United States,TOTAL,147.96
HiringLabNationalPosting,2022-12-09,US,United States,TOTAL,147.88
HiringLabNationalPosting,2022-12-10,US,United States,TOTAL,147.65
HiringLabNationalPosting,2022-12-11,US,United States,TOTAL,147.52
HiringLabNationalPosting,2022-12-12,US,United States,TOTAL,147.34
HiringLabNationalPosting,2022-12-13,US,United States,TOTAL,147.2
HiringLabNationalPosting,2022-12-14,US,United States,TOTAL,147.18
HiringLabNationalPosting,2022-12-15,US,United States,TOTAL,147.16
HiringLabNationalPosting,2022-12-16,US,United States,TOTAL,146.97
HiringLabNationalPosting,2022-12-17,US,United States,TOTAL,146.93
HiringLabNationalPosting,2022-12-18,US,United States,TOTAL,146.81
HiringLabNationalPosting,2022-12-19,US,United States,TOTAL,146.68
HiringLabNationalPosting,2022-12-20,US,United States,TOTAL,146.49
HiringLabNationalPosting,2022-12-21,US,United States,TOTAL,146.26
HiringLabNationalPosting,2022-12-22,US,United States,TOTAL,146.07
HiringLabNationalPosting,2022-12-23,US,United States,TOTAL,145.71
HiringLabNationalPosting,2022-12-24,US,United States,TOTAL,145.37
HiringLabNationalPosting,2022-12-25,US,United States,TOTAL,145
HiringLabNationalPosting,2022-12-26,US,United States,TOTAL,144.65
HiringLabNationalPosting,2022-12-27,US,United States,TOTAL,144.3
HiringLabNationalPosting,2022-12-28,US,United States,TOTAL,143.88
HiringLabNationalPosting,2022-12-29,US,United States,TOTAL,143.48
HiringLabNationalPosting,2022-12-30,US,United States,TOTAL,143.22
HiringLabNationalPosting,2022-12-31,US,United States,TOTAL,142.86
HiringLabNationalPosting,2023-01-01,US,United States,TOTAL,142.4
HiringLabNationalPosting,2023-01-02,US,United States,TOTAL,141.9
HiringLabNationalPosting,2023-01-03,US,United States,TOTAL,141.43
HiringLabNationalPosting,2023-01-04,US,United States,TOTAL,140.88
HiringLabNationalPosting,2023-01-05,US,United States,TOTAL,140.41
HiringLabNationalPosting,2023-01-06,US,United States,TOTAL,140.04
HiringLabNationalPosting,2023-01-07,US,United States,TOTAL,139.85
HiringLabNationalPosting,2023-01-08,US,United States,TOTAL,139.87
HiringLabNationalPosting,2023-01-09,US,United States,TOTAL,139.95
HiringLabNationalPosting,2023-01-10,US,United States,TOTAL,140.12
HiringLabNationalPosting,2023-01-11,US,United States,TOTAL,140.48
HiringLabNationalPosting,2023-01-12,US,United States,TOTAL,140.81
HiringLabNationalPosting,2023-01-13,US,United States,TOTAL,141.08
HiringLabNationalPosting,2023-01-14,US,United States,TOTAL,141.15
HiringLabNationalPosting,2023-01-15,US,United States,TOTAL,141.18
HiringLabNationalPosting,2023-01-16,US,United States,TOTAL,141.3
HiringLabNationalPosting,2023-01-17,US,United States,TOTAL,141.3
HiringLabNationalPosting,2023-01-18,US,United States,TOTAL,141.28
HiringLabNationalPosting,2023-01-19,US,United States,TOTAL,141.27
HiringLabNationalPosting,2023-01-20,US,United States,TOTAL,141.28
HiringLabNationalPosting,2023-01-21,US,United States,TOTAL,141.28
HiringLabNationalPosting,2023-01-22,US,United States,TOTAL,141.34
HiringLabNationalPosting,2023-01-23,US,United States,TOTAL,141.32
HiringLabNationalPosting,2023-01-24,US,United States,TOTAL,141.36
HiringLabNationalPosting,2023-01-25,US,United States,TOTAL,141.39
HiringLabNationalPosting,2023-01-26,US,United States,TOTAL,141.47
HiringLabNationalPosting,2023-01-27,US,United States,TOTAL,141.52
HiringLabNationalPosting,2023-01-28,US,United States,TOTAL,141.68
HiringLabNationalPosting,2023-01-29,US,United States,TOTAL,141.72
HiringLabNationalPosting,2023-01-30,US,United States,TOTAL,141.76
HiringLabNationalPosting,2023-01-31,US,United States,TOTAL,141.78
HiringLabNationalPosting,2023-02-01,US,United States,TOTAL,141.76
HiringLabNationalPosting,2023-02-02,US,United States,TOTAL,141.53
HiringLabNationalPosting,2023-02-03,US,United States,TOTAL,141.34
HiringLabNationalPosting,2023-02-04,US,United States,TOTAL,141.21
HiringLabNationalPosting,2023-02-05,US,United States,TOTAL,141.08
HiringLabNationalPosting,2023-02-06,US,United States,TOTAL,140.9
HiringLabNationalPosting,2023-02-07,US,United States,TOTAL,140.74
HiringLabNationalPosting,2023-02-08,US,United States,TOTAL,140.54
HiringLabNationalPosting,2023-02-09,US,United States,TOTAL,140.45
HiringLabNationalPosting,2023-02-10,US,United States,TOTAL,140.22
HiringLabNationalPosting,2023-02-11,US,United States,TOTAL,139.92
HiringLabNationalPosting,2023-02-12,US,United States,TOTAL,139.6
HiringLabNationalPosting,2023-02-13,US,United States,TOTAL,139.34
HiringLabNationalPosting,2023-02-14,US,United States,TOTAL,139.08
HiringLabNationalPosting,2023-02-15,US,United States,TOTAL,138.94
HiringLabNationalPosting,2023-02-16,US,United States,TOTAL,138.78
HiringLabNationalPosting,2023-02-17,US,United States,TOTAL,138.72
HiringLabNationalPosting,2023-02-18,US,United States,TOTAL,138.31
HiringLabNationalPosting,2023-02-19,US,United States,TOTAL,138.22
HiringLabNationalPosting,2023-02-20,US,United States,TOTAL,138.24
HiringLabNationalPosting,2023-02-21,US,United States,TOTAL,138.22
HiringLabNationalPosting,2023-02-22,US,United States,TOTAL,138.19
HiringLabNationalPosting,2023-02-23,US,United States,TOTAL,138.35
HiringLabNationalPosting,2023-02-24,US,United States,TOTAL,138.34
HiringLabNationalPosting,2023-02-25,US,United States,TOTAL,138.66
HiringLabNationalPosting,2023-02-26,US,United States,TOTAL,138.72
HiringLabNationalPosting,2023-02-27,US,United States,TOTAL,138.63
HiringLabNationalPosting,2023-02-28,US,United States,TOTAL,138.54
HiringLabNationalPosting,2023-03-01,US,United States,TOTAL,138.02
HiringLabNationalPosting,2023-03-02,US,United States,TOTAL,137.72
HiringLabNationalPosting,2023-03-03,US,United States,TOTAL,137.54
HiringLabNationalPosting,2023-03-04,US,United States,TOTAL,137.36
HiringLabNationalPosting,2023-03-05,US,United States,TOTAL,137.28
HiringLabNationalPosting,2023-03-06,US,United States,TOTAL,137.23
HiringLabNationalPosting,2023-03-07,US,United States,TOTAL,137.15
HiringLabNationalPosting,2023-03-08,US,United States,TOTAL,137.28
HiringLabNationalPosting,2023-03-09,US,United States,TOTAL,137.18
HiringLabNationalPosting,2023-03-10,US,United States,TOTAL,137.87
HiringLabNationalPosting,2023-03-11,US,United States,TOTAL,138.64
HiringLabNationalPosting,2023-03-12,US,United States,TOTAL,139.21
HiringLabNationalPosting,2023-03-13,US,United States,TOTAL,139.71
HiringLabNationalPosting,2023-03-14,US,United States,TOTAL,140.25
HiringLabNationalPosting,2023-03-15,US,United States,TOTAL,141.07
HiringLabNationalPosting,2023-03-16,US,United States,TOTAL,141.72
HiringLabNationalPosting,2023-03-17,US,United States,TOTAL,141.72
HiringLabNationalPosting,2023-03-18,US,United States,TOTAL,141.69
HiringLabNationalPosting,2023-03-19,US,United States,TOTAL,141.64
HiringLabNationalPosting,2023-03-20,US,United States,TOTAL,141.71
HiringLabNationalPosting,2023-03-21,US,United States,TOTAL,141.79
HiringLabNationalPosting,2023-03-22,US,United States,TOTAL,141.77
HiringLabNationalPosting,2023-03-23,US,United States,TOTAL,141.74
HiringLabNationalPosting,2023-03-24,US,United States,TOTAL,141.76
HiringLabNationalPosting,2023-03-25,US,United States,TOTAL,141.73
HiringLabNationalPosting,2023-03-26,US,United States,TOTAL,141.84
HiringLabNationalPosting,2023-03-27,US,United States,TOTAL,141.86
HiringLabNationalPosting,2023-03-28,US,United States,TOTAL,141.91
HiringLabNationalPosting,2023-03-29,US,United States,TOTAL,141.89
HiringLabNationalPosting,2023-03-30,US,United States,TOTAL,142.01
HiringLabNationalPosting,2023-03-31,US,United States,TOTAL,141.92
HiringLabNationalPosting,2023-04-01,US,United States,TOTAL,141.79
HiringLabNationalPosting,2023-04-02,US,United States,TOTAL,141.66
HiringLabNationalPosting,2023-04-03,US,United States,TOTAL,141.46
HiringLabNationalPosting,2023-04-04,US,United States,TOTAL,141.38
HiringLabNationalPosting,2023-04-05,US,United States,TOTAL,141.36
HiringLabNationalPosting,2023-04-06,US,United States,TOTAL,141.29
HiringLabNationalPosting,2023-04-07,US,United States,TOTAL,141.37
HiringLabNationalPosting,2023-04-08,US,United States,TOTAL,141.51
HiringLabNationalPosting,2023-04-09,US,United States,TOTAL,141.6
HiringLabNationalPosting,2023-04-10,US,United States,TOTAL,141.79
HiringLabNationalPosting,2023-04-11,US,United States,TOTAL,141.9
HiringLabNationalPosting,2023-04-12,US,United States,TOTAL,142.01
HiringLabNationalPosting,2023-04-13,US,United States,TOTAL,142.06
HiringLabNationalPosting,2023-04-14,US,United States,TOTAL,142.05
HiringLabNationalPosting,2023-04-15,US,United States,TOTAL,141.85
HiringLabNationalPosting,2023-04-16,US,United States,TOTAL,141.91
HiringLabNationalPosting,2023-04-17,US,United States,TOTAL,141.93
HiringLabNationalPosting,2023-04-18,US,United States,TOTAL,141.93
HiringLabNationalPosting,2023-04-19,US,United States,TOTAL,141.78
HiringLabNationalPosting,2023-04-20,US,United States,TOTAL,141.77
HiringLabNationalPosting,2023-04-21,US,United States,TOTAL,141.84
HiringLabNationalPosting,2023-04-22,US,United States,TOTAL,142.19
HiringLabNationalPosting,2023-04-23,US,United States,TOTAL,142.21
HiringLabNationalPosting,2023-04-24,US,United States,TOTAL,142.29
HiringLabNationalPosting,2023-04-25,US,United States,TOTAL,142.35
HiringLabNationalPosting,2023-04-26,US,United States,TOTAL,142.59
HiringLabNationalPosting,2023-04-27,US,United States,TOTAL,142.71
HiringLabNationalPosting,2023-04-28,US,United States,TOTAL,142.8
HiringLabNationalPosting,2023-04-29,US,United States,TOTAL,142.78
HiringLabNationalPosting,2023-04-30,US,United States,TOTAL,142.74
HiringLabNationalPosting,2023-05-01,US,United States,TOTAL,142.57
HiringLabNationalPosting,2023-05-02,US,United States,TOTAL,142.46
HiringLabNationalPosting,2023-05-03,US,United States,TOTAL,142.17
HiringLabNationalPosting,2023-05-04,US,United States,TOTAL,141.74
HiringLabNationalPosting,2023-05-05,US,United States,TOTAL,141.59
HiringLabNationalPosting,2023-05-06,US,United States,TOTAL,141.49
HiringLabNationalPosting,2023-05-07,US,United States,TOTAL,141.45
HiringLabNationalPosting,2023-05-08,US,United States,TOTAL,141.49
HiringLabNationalPosting,2023-05-09,US,United States,TOTAL,141.45
HiringLabNationalPosting,2023-05-10,US,United States,TOTAL,141.55
HiringLabNationalPosting,2023-05-11,US,United States,TOTAL,141.76
HiringLabNationalPosting,2023-05-12,US,United States,TOTAL,141.15
HiringLabNationalPosting,2023-05-13,US,United States,TOTAL,141.04
HiringLabNationalPosting,2023-05-14,US,United States,TOTAL,140.94
HiringLabNationalPosting,2023-05-15,US,United States,TOTAL,140.8
HiringLabNationalPosting,2023-05-16,US,United States,TOTAL,140.54
HiringLabNationalPosting,2023-05-17,US,United States,TOTAL,140.39
HiringLabNationalPosting,2023-05-18,US,United States,TOTAL,140.25
HiringLabNationalPosting,2023-05-19,US,United States,TOTAL,140.66
HiringLabNationalPosting,2023-05-20,US,United States,TOTAL,140.62
HiringLabNationalPosting,2023-05-21,US,United States,TOTAL,140.64
HiringLabNationalPosting,2023-05-22,US,United States,TOTAL,140.71
HiringLabNationalPosting,2023-05-23,US,United States,TOTAL,140.82
HiringLabNationalPosting,2023-05-24,US,United States,TOTAL,140.89
HiringLabNationalPosting,2023-05-25,US,United States,TOTAL,140.95
HiringLabNationalPosting,2023-05-26,US,United States,TOTAL,140.97
HiringLabNationalPosting,2023-05-27,US,United States,TOTAL,140.94
HiringLabNationalPosting,2023-05-28,US,United States,TOTAL,140.78
HiringLabNationalPosting,2023-05-29,US,United States,TOTAL,140.63
HiringLabNationalPosting,2023-05-30,US,United States,TOTAL,140.46
HiringLabNationalPosting,2023-05-31,US,United States,TOTAL,140.11
HiringLabNationalPosting,2023-06-01,US,United States,TOTAL,139.67
HiringLabNationalPosting,2023-06-02,US,United States,TOTAL,139.27
HiringLabNationalPosting,2023-06-03,US,United States,TOTAL,138.81
HiringLabNationalPosting,2023-06-04,US,United States,TOTAL,138.4
HiringLabNationalPosting,2023-06-05,US,United States,TOTAL,138.06
HiringLabNationalPosting,2023-06-06,US,United States,TOTAL,137.82
HiringLabNationalPosting,2023-06-07,US,United States,TOTAL,137.68
HiringLabNationalPosting,2023-06-08,US,United States,TOTAL,137.64
HiringLabNationalPosting,2023-06-09,US,United States,TOTAL,137.55
HiringLabNationalPosting,2023-06-10,US,United States,TOTAL,137.44
HiringLabNationalPosting,2023-06-11,US,United States,TOTAL,137.4
HiringLabNationalPosting,2023-06-12,US,United States,TOTAL,137.3
HiringLabNationalPosting,2023-06-13,US,United States,TOTAL,137.25
HiringLabNationalPosting,2023-06-14,US,United States,TOTAL,137.26
