__typename,dateString,countryCode,countryName,postingType,value
HiringLabNationalPosting,2020-10-12,US,United States,TOTAL,90.23
HiringLabNationalPosting,2020-10-13,US,United States,TOTAL,90.38
HiringLabNationalPosting,2020-10-14,US,United States,TOTAL,90.42
HiringLabNationalPosting,2020-10-15,US,United States,TOTAL,90.51
HiringLabNationalPosting,2020-10-16,US,United States,TOTAL,90.55
HiringLabNationalPosting,2020-10-17,US,United States,TOTAL,90.44
HiringLabNationalPosting,2020-10-18,US,United States,TOTAL,90.4
HiringLabNationalPosting,2020-10-19,US,United States,TOTAL,90.39
HiringLabNationalPosting,2020-10-20,US,United States,TOTAL,90.5
HiringLabNationalPosting,2020-10-21,US,United States,TOTAL,90.64
HiringLabNationalPosting,2020-10-22,US,United States,TOTAL,90.78
HiringLabNationalPosting,2020-10-23,US,United States,TOTAL,90.88
HiringLabNationalPosting,2020-10-24,US,United States,TOTAL,91.1
HiringLabNationalPosting,2020-10-25,US,United States,TOTAL,91.22
HiringLabNationalPosting,2020-10-26,US,United States,TOTAL,91.28
HiringLabNationalPosting,2020-10-27,US,United States,TOTAL,91.35
HiringLabNationalPosting,2020-10-28,US,United States,TOTAL,91.39
HiringLabNationalPosting,2020-10-29,US,United States,TOTAL,91.37
HiringLabNationalPosting,2020-10-30,US,United States,TOTAL,91.42
HiringLabNationalPosting,2020-10-31,US,United States,TOTAL,91.49
HiringLabNationalPosting,2020-11-01,US,United States,TOTAL,91.63
HiringLabNationalPosting,2020-11-02,US,United States,TOTAL,91.87
HiringLabNationalPosting,2020-11-03,US,United States,TOTAL,91.98
HiringLabNationalPosting,2020-11-04,US,United States,TOTAL,92.11
HiringLabNationalPosting,2020-11-05,US,United States,TOTAL,92.27
HiringLabNationalPosting,2020-11-06,US,United States,TOTAL,92.44
HiringLabNationalPosting,2020-11-07,US,United States,TOTAL,92.69
HiringLabNationalPosting,2020-11-08,US,United States,TOTAL,92.87
HiringLabNationalPosting,2020-11-09,US,United States,TOTAL,92.95
HiringLabNationalPosting,2020-11-10,US,United States,TOTAL,93.12
HiringLabNationalPosting,2020-11-11,US,United States,TOTAL,93.29
HiringLabNationalPosting,2020-11-12,US,United States,TOTAL,93.43
HiringLabNationalPosting,2020-11-13,US,United States,TOTAL,93.55
HiringLabNationalPosting,2020-11-14,US,United States,TOTAL,93.35
HiringLabNationalPosting,2020-11-15,US,United States,TOTAL,93.37
HiringLabNationalPosting,2020-11-16,US,United States,TOTAL,93.41
HiringLabNationalPosting,2020-11-17,US,United States,TOTAL,93.4
HiringLabNationalPosting,2020-11-18,US,United States,TOTAL,93.43
HiringLabNationalPosting,2020-11-19,US,United States,TOTAL,93.45
HiringLabNationalPosting,2020-11-20,US,United States,TOTAL,93.48
HiringLabNationalPosting,2020-11-21,US,United States,TOTAL,93.75
HiringLabNationalPosting,2020-11-22,US,United States,TOTAL,93.91
HiringLabNationalPosting,2020-11-23,US,United States,TOTAL,94.08
HiringLabNationalPosting,2020-11-24,US,United States,TOTAL,94.23
HiringLabNationalPosting,2020-11-25,US,United States,TOTAL,94.32
HiringLabNationalPosting,2020-11-26,US,United States,TOTAL,94.48
HiringLabNationalPosting,2020-11-27,US,United States,TOTAL,94.57
HiringLabNationalPosting,2020-11-28,US,United States,TOTAL,94.6
HiringLabNationalPosting,2020-11-29,US,United States,TOTAL,94.48
HiringLabNationalPosting,2020-11-30,US,United States,TOTAL,94.41
HiringLabNationalPosting,2020-12-01,US,United States,TOTAL,94.32
HiringLabNationalPosting,2020-12-02,US,United States,TOTAL,94.31
HiringLabNationalPosting,2020-12-03,US,United States,TOTAL,94.28
HiringLabNationalPosting,2020-12-04,US,United States,TOTAL,94.29
HiringLabNationalPosting,2020-12-05,US,United States,TOTAL,94.37
HiringLabNationalPosting,2020-12-06,US,United States,TOTAL,94.46
HiringLabNationalPosting,2020-12-07,US,United States,TOTAL,94.55
HiringLabNationalPosting,2020-12-08,US,United States,TOTAL,94.65
HiringLabNationalPosting,2020-12-09,US,United States,TOTAL,94.68
HiringLabNationalPosting,2020-12-10,US,United States,TOTAL,94.67
HiringLabNationalPosting,2020-12-11,US,United States,TOTAL,94.76
HiringLabNationalPosting,2020-12-12,US,United States,TOTAL,94.75
HiringLabNationalPosting,2020-12-13,US,United States,TOTAL,94.94
HiringLabNationalPosting,2020-12-14,US,United States,TOTAL,95.11
HiringLabNationalPosting,2020-12-15,US,United States,TOTAL,95.26
HiringLabNationalPosting,2020-12-16,US,United States,TOTAL,95.42
HiringLabNationalPosting,2020-12-17,US,United States,TOTAL,95.51
HiringLabNationalPosting,2020-12-18,US,United States,TOTAL,95.53
HiringLabNationalPosting,2020-12-19,US,United States,TOTAL,95.62
HiringLabNationalPosting,2020-12-20,US,United States,TOTAL,95.56
HiringLabNationalPosting,2020-12-21,US,United States,TOTAL,95.46
HiringLabNationalPosting,2020-12-22,US,United States,TOTAL,95.45
HiringLabNationalPosting,2020-12-23,US,United States,TOTAL,95.4
HiringLabNationalPosting,2020-12-24,US,United States,TOTAL,95.39
HiringLabNationalPosting,2020-12-25,US,United States,TOTAL,95.32
HiringLabNationalPosting,2020-12-26,US,United States,TOTAL,95.29
HiringLabNationalPosting,2020-12-27,US,United States,TOTAL,95.29
HiringLabNationalPosting,2020-12-28,US,United States,TOTAL,95.33
HiringLabNationalPosting,2020-12-29,US,United States,TOTAL,95.34
HiringLabNationalPosting,2020-12-30,US,United States,TOTAL,95.45
HiringLabNationalPosting,2020-12-31,US,United States,TOTAL,95.47
HiringLabNationalPosting,2021-01-01,US,United States,TOTAL,95.51
HiringLabNationalPosting,2021-01-02,US,United States,TOTAL,95.52
HiringLabNationalPosting,2021-01-03,US,United States,TOTAL,95.46
HiringLabNationalPosting,2021-01-04,US,United States,TOTAL,95.43
HiringLabNationalPosting,2021-01-05,US,United States,TOTAL,95.36
HiringLabNationalPosting,2021-01-06,US,United States,TOTAL,95.47
HiringLabNationalPosting,2021-01-07,US,United States,TOTAL,95.68
HiringLabNationalPosting,2021-01-08,US,United States,TOTAL,96.06
HiringLabNationalPosting,2021-01-09,US,United States,TOTAL,96.41
HiringLabNationalPosting,2021-01-10,US,United States,TOTAL,96.88
HiringLabNationalPosting,2021-01-11,US,United States,TOTAL,97.29
HiringLabNationalPosting,2021-01-12,US,United States,TOTAL,97.63
HiringLabNationalPosting,2021-01-13,US,United States,TOTAL,97.8
HiringLabNationalPosting,2021-01-14,US,United States,TOTAL,98.04
HiringLabNationalPosting,2021-01-15,US,United States,TOTAL,98.16
HiringLabNationalPosting,2021-01-16,US,United States,TOTAL,98.35
HiringLabNationalPosting,2021-01-17,US,United States,TOTAL,98.41
HiringLabNationalPosting,2021-01-18,US,United States,TOTAL,98.49
HiringLabNationalPosting,2021-01-19,US,United States,TOTAL,98.7
HiringLabNationalPosting,2021-01-20,US,United States,TOTAL,98.89
HiringLabNationalPosting,2021-01-21,US,United States,TOTAL,98.99
HiringLabNationalPosting,2021-01-22,US,United States,TOTAL,99.08
HiringLabNationalPosting,2021-01-23,US,United States,TOTAL,98.99
HiringLabNationalPosting,2021-01-24,US,United States,TOTAL,99.11
HiringLabNationalPosting,2021-01-25,US,United States,TOTAL,99.26
HiringLabNationalPosting,2021-01-26,US,United States,TOTAL,99.3
HiringLabNationalPosting,2021-01-27,US,United States,TOTAL,99.35
HiringLabNationalPosting,2021-01-28,US,United States,TOTAL,99.52
HiringLabNationalPosting,2021-01-29,US,United States,TOTAL,99.66
HiringLabNationalPosting,2021-01-30,US,United States,TOTAL,99.99
HiringLabNationalPosting,2021-01-31,US,United States,TOTAL,100.18
HiringLabNationalPosting,2021-02-01,US,United States,TOTAL,100.39
HiringLabNationalPosting,2021-02-02,US,United States,TOTAL,100.71
HiringLabNationalPosting,2021-02-03,US,United States,TOTAL,100.91
HiringLabNationalPosting,2021-02-04,US,United States,TOTAL,100.9
HiringLabNationalPosting,2021-02-05,US,United States,TOTAL,101.16
HiringLabNationalPosting,2021-02-06,US,United States,TOTAL,101.33
HiringLabNationalPosting,2021-02-07,US,United States,TOTAL,101.57
HiringLabNationalPosting,2021-02-08,US,United States,TOTAL,101.73
HiringLabNationalPosting,2021-02-09,US,United States,TOTAL,101.86
HiringLabNationalPosting,2021-02-10,US,United States,TOTAL,102.17
HiringLabNationalPosting,2021-02-11,US,United States,TOTAL,102.63
HiringLabNationalPosting,2021-02-12,US,United States,TOTAL,102.93
HiringLabNationalPosting,2021-02-13,US,United States,TOTAL,103.29
HiringLabNationalPosting,2021-02-14,US,United States,TOTAL,103.52
HiringLabNationalPosting,2021-02-15,US,United States,TOTAL,103.84
HiringLabNationalPosting,2021-02-16,US,United States,TOTAL,104.14
HiringLabNationalPosting,2021-02-17,US,United States,TOTAL,104.34
HiringLabNationalPosting,2021-02-18,US,United States,TOTAL,104.49
HiringLabNationalPosting,2021-02-19,US,United States,TOTAL,104.6
HiringLabNationalPosting,2021-02-20,US,United States,TOTAL,104.56
HiringLabNationalPosting,2021-02-21,US,United States,TOTAL,104.69
HiringLabNationalPosting,2021-02-22,US,United States,TOTAL,104.8
HiringLabNationalPosting,2021-02-23,US,United States,TOTAL,104.88
HiringLabNationalPosting,2021-02-24,US,United States,TOTAL,105.06
HiringLabNationalPosting,2021-02-25,US,United States,TOTAL,105.27
HiringLabNationalPosting,2021-02-26,US,United States,TOTAL,105.46
HiringLabNationalPosting,2021-02-27,US,United States,TOTAL,105.78
HiringLabNationalPosting,2021-02-28,US,United States,TOTAL,105.97
HiringLabNationalPosting,2021-03-01,US,United States,TOTAL,106.02
HiringLabNationalPosting,2021-03-02,US,United States,TOTAL,106.18
HiringLabNationalPosting,2021-03-03,US,United States,TOTAL,106.34
HiringLabNationalPosting,2021-03-04,US,United States,TOTAL,106.6
HiringLabNationalPosting,2021-03-05,US,United States,TOTAL,106.89
HiringLabNationalPosting,2021-03-06,US,United States,TOTAL,107.14
HiringLabNationalPosting,2021-03-07,US,United States,TOTAL,107.44
HiringLabNationalPosting,2021-03-08,US,United States,TOTAL,107.82
HiringLabNationalPosting,2021-03-09,US,United States,TOTAL,108.21
HiringLabNationalPosting,2021-03-10,US,United States,TOTAL,108.49
HiringLabNationalPosting,2021-03-11,US,United States,TOTAL,108.75
HiringLabNationalPosting,2021-03-12,US,United States,TOTAL,109.04
HiringLabNationalPosting,2021-03-13,US,United States,TOTAL,109.53
HiringLabNationalPosting,2021-03-14,US,United States,TOTAL,109.84
