label,lag,mae,rmse,model_path
"Layoffs and Discharges: State and local government education - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",3,0.054495690905327916,0.07536231225923007,models_arima/layoffs/arima_Layoffs_and_Discharges_State_and_local_government_education__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag3.pkl
"Layoffs and Discharges: State and local government, excluding education - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",0,0.11875417842061631,0.1319285539133084,models_arima/layoffs/arima_Layoffs_and_Discharges_State_and_local_government_excluding_education__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag0.pkl
"Layoffs and Discharges: State and local government, excluding education - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",1,0.12323208222362148,0.13669338067131398,models_arima/layoffs/arima_Layoffs_and_Discharges_State_and_local_government_excluding_education__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag1.pkl
"Layoffs and Discharges: State and local government, excluding education - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",2,0.12329253235959321,0.1367588380664423,models_arima/layoffs/arima_Layoffs_and_Discharges_State_and_local_government_excluding_education__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag2.pkl
"Layoffs and Discharges: State and local government, excluding education - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",3,0.12332392014803335,0.13679262227479752,models_arima/layoffs/arima_Layoffs_and_Discharges_State_and_local_government_excluding_education__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag3.pkl
"Layoffs and Discharges: Total nonfarm - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",0,0.4027774755615014,0.4463606844477741,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_nonfarm__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag0.pkl
"Layoffs and Discharges: Total nonfarm - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",1,0.397209995369878,0.4365018123479162,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_nonfarm__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag1.pkl
"Layoffs and Discharges: Total nonfarm - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",2,0.3929461387254202,0.4353886938681997,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_nonfarm__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag2.pkl
"Layoffs and Discharges: Total nonfarm - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",3,0.40189761340000146,0.4425761051649447,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_nonfarm__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag3.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1 to 9 employees)",0,0.34318804776929007,0.43974833218798587,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1_to_9_employees)_lag0.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1 to 9 employees)",1,0.3484510465543678,0.4459148975301191,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1_to_9_employees)_lag1.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1 to 9 employees)",2,0.3408218645714007,0.43693830651801807,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1_to_9_employees)_lag2.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1 to 9 employees)",3,0.3503328433651727,0.4475956172595524,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1_to_9_employees)_lag3.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1,000 to 4,999 employees)",0,0.10651378160816133,0.14108788458996152,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1000_to_4999_employees)_lag0.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1,000 to 4,999 employees)",1,0.10564226735488792,0.14127059618403412,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1000_to_4999_employees)_lag1.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1,000 to 4,999 employees)",2,0.12340514112432688,0.1537249434336565,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1000_to_4999_employees)_lag2.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (1,000 to 4,999 employees)",3,0.12340528175586063,0.15372509039750668,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(1000_to_4999_employees)_lag3.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (10 to 49 employees)",0,0.4100876766668852,0.4314606377929636,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(10_to_49_employees)_lag0.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (10 to 49 employees)",1,0.41172442869918574,0.43319052632368604,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(10_to_49_employees)_lag1.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (10 to 49 employees)",2,0.4131871974142836,0.43473770020308905,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(10_to_49_employees)_lag2.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (10 to 49 employees)",3,0.41695405249396345,0.43872996351534943,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(10_to_49_employees)_lag3.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (250 to 999 employees)",0,0.28915033936808493,0.3127994213614431,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(250_to_999_employees)_lag0.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (250 to 999 employees)",1,0.29118244499474105,0.31471722329623836,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(250_to_999_employees)_lag1.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (250 to 999 employees)",2,0.2892250383464372,0.31284981692217934,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(250_to_999_employees)_lag2.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (250 to 999 employees)",3,0.29127976326356003,0.31478877972825753,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(250_to_999_employees)_lag3.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (5,000 or more employees)",0,0.06144074015453216,0.07322975959933262,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(5000_or_more_employees)_lag0.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (5,000 or more employees)",1,0.061336738099460025,0.07317232646357252,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(5000_or_more_employees)_lag1.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (5,000 or more employees)",2,0.057502297282469195,0.06931090763340318,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(5000_or_more_employees)_lag2.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (5,000 or more employees)",3,0.061723073853659584,0.0733786480314498,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(5000_or_more_employees)_lag3.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (50 to 249 employees)",0,0.461377153923152,0.5339967821509072,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(50_to_249_employees)_lag0.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (50 to 249 employees)",1,0.38563025245727856,0.4498176471182199,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(50_to_249_employees)_lag1.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (50 to 249 employees)",2,0.41382393953261526,0.4803528164488002,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(50_to_249_employees)_lag2.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (50 to 249 employees)",3,0.41581158470274565,0.4822150597750087,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(50_to_249_employees)_lag3.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",0,0.3967243566015859,0.4395435961090499,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag0.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",1,0.42407113087080583,0.47347933169100753,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag1.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",2,0.42588132368094894,0.47099947847202384,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag2.pkl
"Layoffs and Discharges: Total private - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",3,0.44212229863009256,0.49008284493847376,models_arima/layoffs/arima_Layoffs_and_Discharges_Total_private__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag3.pkl
"Layoffs and Discharges: Trade, transportation, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",0,0.24920326272509308,0.27391407869870404,models_arima/layoffs/arima_Layoffs_and_Discharges_Trade_transportation_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag0.pkl
"Layoffs and Discharges: Trade, transportation, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",1,0.2513222408528695,0.27599754295539697,models_arima/layoffs/arima_Layoffs_and_Discharges_Trade_transportation_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag1.pkl
"Layoffs and Discharges: Trade, transportation, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",2,0.46376130003866406,0.4897449005258167,models_arima/layoffs/arima_Layoffs_and_Discharges_Trade_transportation_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag2.pkl
"Layoffs and Discharges: Trade, transportation, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",3,0.2426714860841701,0.2675821765363674,models_arima/layoffs/arima_Layoffs_and_Discharges_Trade_transportation_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag3.pkl
"Layoffs and Discharges: Transportation, warehousing, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",0,0.16660800986012742,0.24276484718352434,models_arima/layoffs/arima_Layoffs_and_Discharges_Transportation_warehousing_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag0.pkl
"Layoffs and Discharges: Transportation, warehousing, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",1,0.16278560379126933,0.23816637709548044,models_arima/layoffs/arima_Layoffs_and_Discharges_Transportation_warehousing_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag1.pkl
"Layoffs and Discharges: Transportation, warehousing, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",2,0.1638564678444286,0.2394343094994793,models_arima/layoffs/arima_Layoffs_and_Discharges_Transportation_warehousing_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag2.pkl
"Layoffs and Discharges: Transportation, warehousing, and utilities - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",3,0.1628273392133656,0.2381976832729737,models_arima/layoffs/arima_Layoffs_and_Discharges_Transportation_warehousing_and_utilities__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag3.pkl
"Layoffs and Discharges: Wholesale trade - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",0,0.1899508707359027,0.2183131920501235,models_arima/layoffs/arima_Layoffs_and_Discharges_Wholesale_trade__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag0.pkl
"Layoffs and Discharges: Wholesale trade - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",1,0.18748693364599425,0.21538675124194737,models_arima/layoffs/arima_Layoffs_and_Discharges_Wholesale_trade__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag1.pkl
"Layoffs and Discharges: Wholesale trade - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",2,0.18785539998167736,0.21581097163649618,models_arima/layoffs/arima_Layoffs_and_Discharges_Wholesale_trade__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag2.pkl
"Layoffs and Discharges: Wholesale trade - Rate in Percent, Monthly, Seasonally Adjusted (All size classes)",3,0.184356245849619,0.21173596255707394,models_arima/layoffs/arima_Layoffs_and_Discharges_Wholesale_trade__Rate_in_Percent_Monthly_Seasonally_Adjusted_(All_size_classes)_lag3.pkl
