__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-14,US,United States,childcare,Childcare,TOTAL,98.46
HiringLabSectoralPosting,2020-02-14,US,United States,engcivil,Civil Engineering,TOTAL,100.26
HiringLabSectoralPosting,2020-02-14,US,United States,finance,Banking & Finance,TOTAL,102.85
HiringLabSectoralPosting,2020-02-15,US,United States,accounting,Accounting,TOTAL,101.07
HiringLabSectoralPosting,2020-02-15,US,United States,admin,Administrative Assistance,TOTAL,100.33
HiringLabSectoralPosting,2020-02-15,US,United States,arch,Architecture,TOTAL,100.52
HiringLabSectoralPosting,2020-02-15,US,United States,arts,Arts & Entertainment,TOTAL,99.28
HiringLabSectoralPosting,2020-02-15,US,United States,childcare,Childcare,TOTAL,98.5
HiringLabSectoralPosting,2020-02-15,US,United States,engcivil,Civil Engineering,TOTAL,100.2
HiringLabSectoralPosting,2020-02-15,US,United States,finance,Banking & Finance,TOTAL,103.27
HiringLabSectoralPosting,2020-02-16,US,United States,accounting,Accounting,TOTAL,101.14
HiringLabSectoralPosting,2020-02-16,US,United States,admin,Administrative Assistance,TOTAL,100.35
HiringLabSectoralPosting,2020-02-16,US,United States,arch,Architecture,TOTAL,100.82
HiringLabSectoralPosting,2020-02-16,US,United States,arts,Arts & Entertainment,TOTAL,99.42
HiringLabSectoralPosting,2020-02-16,US,United States,childcare,Childcare,TOTAL,98.58
HiringLabSectoralPosting,2020-02-16,US,United States,engcivil,Civil Engineering,TOTAL,100.33
HiringLabSectoralPosting,2020-02-16,US,United States,finance,Banking & Finance,TOTAL,104.05
HiringLabSectoralPosting,2020-02-17,US,United States,accounting,Accounting,TOTAL,101.11
HiringLabSectoralPosting,2020-02-17,US,United States,admin,Administrative Assistance,TOTAL,100.41
HiringLabSectoralPosting,2020-02-17,US,United States,arch,Architecture,TOTAL,101.15
HiringLabSectoralPosting,2020-02-17,US,United States,arts,Arts & Entertainment,TOTAL,99.64
HiringLabSectoralPosting,2020-02-17,US,United States,childcare,Childcare,TOTAL,98.65
HiringLabSectoralPosting,2020-02-17,US,United States,engcivil,Civil Engineering,TOTAL,100.69
HiringLabSectoralPosting,2020-02-17,US,United States,finance,Banking & Finance,TOTAL,104.18
HiringLabSectoralPosting,2020-02-18,US,United States,accounting,Accounting,TOTAL,101.04
HiringLabSectoralPosting,2020-02-18,US,United States,admin,Administrative Assistance,TOTAL,100.34
HiringLabSectoralPosting,2020-02-18,US,United States,arch,Architecture,TOTAL,101.34
HiringLabSectoralPosting,2020-02-18,US,United States,arts,Arts & Entertainment,TOTAL,99.33
HiringLabSectoralPosting,2020-02-18,US,United States,childcare,Childcare,TOTAL,98.59
HiringLabSectoralPosting,2020-02-18,US,United States,engcivil,Civil Engineering,TOTAL,100.85
HiringLabSectoralPosting,2020-02-18,US,United States,finance,Banking & Finance,TOTAL,104.13
HiringLabSectoralPosting,2020-02-19,US,United States,accounting,Accounting,TOTAL,101.03
HiringLabSectoralPosting,2020-02-19,US,United States,admin,Administrative Assistance,TOTAL,100.32
HiringLabSectoralPosting,2020-02-19,US,United States,arch,Architecture,TOTAL,101.42
HiringLabSectoralPosting,2020-02-19,US,United States,arts,Arts & Entertainment,TOTAL,99.15
HiringLabSectoralPosting,2020-02-19,US,United States,childcare,Childcare,TOTAL,98.52
HiringLabSectoralPosting,2020-02-19,US,United States,engcivil,Civil Engineering,TOTAL,100.78
HiringLabSectoralPosting,2020-02-19,US,United States,finance,Banking & Finance,TOTAL,104.05
HiringLabSectoralPosting,2020-02-20,US,United States,accounting,Accounting,TOTAL,100.83
HiringLabSectoralPosting,2020-02-20,US,United States,admin,Administrative Assistance,TOTAL,100.2
HiringLabSectoralPosting,2020-02-20,US,United States,arch,Architecture,TOTAL,101.47
HiringLabSectoralPosting,2020-02-20,US,United States,arts,Arts & Entertainment,TOTAL,99.13
