__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-22,US,United States,math,Data & Analytics,TOTAL,100.03
HiringLabSectoralPosting,2020-02-22,US,United States,meddental,Dental,TOTAL,99.63
HiringLabSectoralPosting,2020-02-22,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.91
HiringLabSectoralPosting,2020-02-22,US,United States,service,Community & Social Service,TOTAL,100.12
HiringLabSectoralPosting,2020-02-23,US,United States,construction,Construction,TOTAL,99.1
HiringLabSectoralPosting,2020-02-23,US,United States,customer,Customer Service,TOTAL,98.11
HiringLabSectoralPosting,2020-02-23,US,United States,driver,Driving,TOTAL,100.44
HiringLabSectoralPosting,2020-02-23,US,United States,math,Data & Analytics,TOTAL,99.98
HiringLabSectoralPosting,2020-02-23,US,United States,meddental,Dental,TOTAL,99.65
HiringLabSectoralPosting,2020-02-23,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.86
HiringLabSectoralPosting,2020-02-23,US,United States,service,Community & Social Service,TOTAL,100.01
HiringLabSectoralPosting,2020-02-24,US,United States,construction,Construction,TOTAL,99.23
HiringLabSectoralPosting,2020-02-24,US,United States,customer,Customer Service,TOTAL,98.14
HiringLabSectoralPosting,2020-02-24,US,United States,driver,Driving,TOTAL,100.2
HiringLabSectoralPosting,2020-02-24,US,United States,math,Data & Analytics,TOTAL,99.87
HiringLabSectoralPosting,2020-02-24,US,United States,meddental,Dental,TOTAL,99.65
HiringLabSectoralPosting,2020-02-24,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.81
HiringLabSectoralPosting,2020-02-24,US,United States,service,Community & Social Service,TOTAL,99.9
HiringLabSectoralPosting,2020-02-25,US,United States,construction,Construction,TOTAL,99.22
HiringLabSectoralPosting,2020-02-25,US,United States,customer,Customer Service,TOTAL,98.17
HiringLabSectoralPosting,2020-02-25,US,United States,driver,Driving,TOTAL,100.63
HiringLabSectoralPosting,2020-02-25,US,United States,math,Data & Analytics,TOTAL,99.95
HiringLabSectoralPosting,2020-02-25,US,United States,meddental,Dental,TOTAL,99.71
