__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-26,US,United States,science,Scientific Research & Development,TOTAL,103.01
HiringLabSectoralPosting,2020-02-26,US,United States,techsoftware,Software Development,TOTAL,102.02
HiringLabSectoralPosting,2020-02-27,US,United States,manufacturing,Production & Manufacturing,TOTAL,101.96
HiringLabSectoralPosting,2020-02-27,US,United States,project,Project Management,TOTAL,102.91
HiringLabSectoralPosting,2020-02-27,US,United States,protective,Security & Public Safety,TOTAL,104.18
HiringLabSectoralPosting,2020-02-27,US,United States,retail,Retail,TOTAL,100.52
HiringLabSectoralPosting,2020-02-27,US,United States,sales,Sales,TOTAL,100.53
HiringLabSectoralPosting,2020-02-27,US,United States,science,Scientific Research & Development,TOTAL,103.3
HiringLabSectoralPosting,2020-02-27,US,United States,techsoftware,Software Development,TOTAL,102.16
HiringLabSectoralPosting,2020-02-28,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.1
HiringLabSectoralPosting,2020-02-28,US,United States,project,Project Management,TOTAL,103.11
HiringLabSectoralPosting,2020-02-28,US,United States,protective,Security & Public Safety,TOTAL,104.29
HiringLabSectoralPosting,2020-02-28,US,United States,retail,Retail,TOTAL,100.59
HiringLabSectoralPosting,2020-02-28,US,United States,sales,Sales,TOTAL,100.74
HiringLabSectoralPosting,2020-02-28,US,United States,science,Scientific Research & Development,TOTAL,103.6
HiringLabSectoralPosting,2020-02-28,US,United States,techsoftware,Software Development,TOTAL,102.33
HiringLabSectoralPosting,2020-02-29,US,United States,manufacturing,Production & Manufacturing,TOTAL,102.39
HiringLabSectoralPosting,2020-02-29,US,United States,project,Project Management,TOTAL,103.46
HiringLabSectoralPosting,2020-02-29,US,United States,protective,Security & Public Safety,TOTAL,104.54
HiringLabSectoralPosting,2020-02-29,US,United States,retail,Retail,TOTAL,100.74
HiringLabSectoralPosting,2020-02-29,US,United States,sales,Sales,TOTAL,101.12
