__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-23,US,United States,customer,Customer Service,TOTAL,98.65
HiringLabSectoralPosting,2020-02-23,US,United States,driver,Driving,TOTAL,102.57
HiringLabSectoralPosting,2020-02-23,US,United States,math,Data & Analytics,TOTAL,101.29
HiringLabSectoralPosting,2020-02-23,US,United States,meddental,Dental,TOTAL,100
HiringLabSectoralPosting,2020-02-23,US,United States,sanitation,Cleaning & Sanitation,TOTAL,99.16
HiringLabSectoralPosting,2020-02-23,US,United States,service,Community & Social Service,TOTAL,102.12
HiringLabSectoralPosting,2020-02-24,US,United States,construction,Construction,TOTAL,104.74
HiringLabSectoralPosting,2020-02-24,US,United States,customer,Customer Service,TOTAL,98.86
HiringLabSectoralPosting,2020-02-24,US,United States,driver,Driving,TOTAL,102.35
HiringLabSectoralPosting,2020-02-24,US,United States,math,Data & Analytics,TOTAL,101.34
HiringLabSectoralPosting,2020-02-24,US,United States,meddental,Dental,TOTAL,100.02
HiringLabSectoralPosting,2020-02-24,US,United States,sanitation,Cleaning & Sanitation,TOTAL,99.4
HiringLabSectoralPosting,2020-02-24,US,United States,service,Community & Social Service,TOTAL,102.17
HiringLabSectoralPosting,2020-02-25,US,United States,construction,Construction,TOTAL,105.09
HiringLabSectoralPosting,2020-02-25,US,United States,customer,Customer Service,TOTAL,98.98
HiringLabSectoralPosting,2020-02-25,US,United States,driver,Driving,TOTAL,102.83
HiringLabSectoralPosting,2020-02-25,US,United States,math,Data & Analytics,TOTAL,101.51
HiringLabSectoralPosting,2020-02-25,US,United States,meddental,Dental,TOTAL,100.08
HiringLabSectoralPosting,2020-02-25,US,United States,sanitation,Cleaning & Sanitation,TOTAL,99.71
HiringLabSectoralPosting,2020-02-25,US,United States,service,Community & Social Service,TOTAL,102.2
HiringLabSectoralPosting,2020-02-26,US,United States,construction,Construction,TOTAL,105.56
HiringLabSectoralPosting,2020-02-26,US,United States,customer,Customer Service,TOTAL,99.03
HiringLabSectoralPosting,2020-02-26,US,United States,driver,Driving,TOTAL,102.72
HiringLabSectoralPosting,2020-02-26,US,United States,math,Data & Analytics,TOTAL,101.65
HiringLabSectoralPosting,2020-02-26,US,United States,meddental,Dental,TOTAL,100.23
HiringLabSectoralPosting,2020-02-26,US,United States,sanitation,Cleaning & Sanitation,TOTAL,100.23
HiringLabSectoralPosting,2020-02-26,US,United States,service,Community & Social Service,TOTAL,102.43
HiringLabSectoralPosting,2020-02-27,US,United States,construction,Construction,TOTAL,106.05
HiringLabSectoralPosting,2020-02-27,US,United States,customer,Customer Service,TOTAL,99.1
HiringLabSectoralPosting,2020-02-27,US,United States,driver,Driving,TOTAL,103.17
HiringLabSectoralPosting,2020-02-27,US,United States,math,Data & Analytics,TOTAL,101.9
HiringLabSectoralPosting,2020-02-27,US,United States,meddental,Dental,TOTAL,100.41
HiringLabSectoralPosting,2020-02-27,US,United States,sanitation,Cleaning & Sanitation,TOTAL,100.69
HiringLabSectoralPosting,2020-02-27,US,United States,service,Community & Social Service,TOTAL,102.61
HiringLabSectoralPosting,2020-02-28,US,United States,construction,Construction,TOTAL,106.47
HiringLabSectoralPosting,2020-02-28,US,United States,customer,Customer Service,TOTAL,99.25
HiringLabSectoralPosting,2020-02-28,US,United States,driver,Driving,TOTAL,103.26
